wormbase_gene,JA1,JA2,JA3,JA4,JA5,JA6,JA10,JA11,JA12,JA13,JA14,JA15,JA19,JA20,JA21,JA22,JA23,JA24,JA28,JA29,JA30,JA31
WBGene00021397,60,87,55,34,73,24,111,143,71,155,54,67,48,100,88,113,109,129,86,42,112,62
WBGene00021398,424,524,303,334,640,457,17,13,10,3,1,5,4,9,43,17,14,6,58,21,55,43
WBGene00021400,74,92,59,57,131,75,26,55,20,71,27,27,94,82,67,110,74,106,419,165,422,257
WBGene00021403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00195502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021410,94,102,65,21,64,23,69,85,50,115,44,46,8,135,83,43,73,81,90,41,119,68
WBGene00195012,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,1,0
WBGene00198094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
WBGene00021414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00012579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012592,102,114,66,56,114,41,169,222,136,306,169,166,136,256,254,219,242,301,581,431,786,463
WBGene00012595,291,364,175,200,355,251,12,14,10,13,8,6,9,14,48,16,8,17,39,19,62,30
WBGene00012580,1,2,0,0,2,1,0,1,0,0,3,0,2,2,0,1,3,1,3,3,2,0
WBGene00012598,18,18,11,7,14,9,28,20,15,37,8,7,8,37,18,24,28,29,39,23,52,33
WBGene00012600,2762,3072,2413,1352,2567,1397,2509,3199,2497,4261,1863,2096,727,4566,3777,2418,3777,4898,3577,2259,5487,2789
WBGene00012602,1107,1705,910,829,2324,1086,738,1199,448,1412,471,441,994,1151,833,1653,1292,1381,1255,350,1266,498
WBGene00044034,75,95,61,54,106,43,62,95,49,100,49,39,53,106,67,95,90,93,107,52,97,42
WBGene00012581,129,134,85,53,188,87,142,213,129,212,104,101,219,267,228,235,252,283,279,93,207,115
WBGene00199548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00201373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012586,1,1,1,1,1,0,2,3,1,2,1,2,3,0,4,1,1,2,2,4,4,2
WBGene00012587,0,0,0,1,0,1,3,2,1,6,1,0,2,1,1,2,2,2,1,0,0,0
WBGene00014564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014872,0,1,1,0,0,0,0,3,2,0,0,0,0,1,1,1,2,3,2,0,3,0
WBGene00014873,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
WBGene00012605,93,91,52,64,119,72,51,84,30,76,32,28,40,81,78,98,71,89,140,84,196,100
WBGene00045389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199368,7,4,4,3,5,3,0,0,0,1,0,0,1,0,1,1,0,0,3,0,1,1
WBGene00202000,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0
WBGene00012606,306,446,238,191,478,253,337,461,219,571,223,243,303,474,378,567,547,478,433,180,555,230
WBGene00012607,12,35,20,22,36,28,6,5,7,9,3,6,8,9,9,15,10,20,27,10,29,7
WBGene00012609,6,9,4,3,13,11,0,1,0,1,2,2,0,0,1,2,1,2,2,1,2,5
WBGene00012610,139,206,97,87,204,87,215,265,143,416,153,145,147,280,207,265,284,295,268,106,335,160
WBGene00200681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201693,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
WBGene00021418,0,6,0,4,8,1,2,3,3,1,0,2,3,4,1,4,4,3,3,1,1,0
WBGene00198080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021428,23,32,11,15,33,12,15,27,17,37,17,16,38,34,31,64,55,51,25,8,28,15
WBGene00021430,1070,1266,744,562,1129,582,650,948,531,1129,408,428,472,1158,886,1000,1071,1282,1251,784,2024,1023
WBGene00023467,2,1,6,0,1,16,2,0,8,1,5,3,3,1,2,1,2,18,2,0,1,1
WBGene00197069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197860,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,0,1,2,1,1,0
WBGene00199427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00202014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021421,1388,1921,1013,874,2086,976,1249,1652,929,2329,843,871,1403,2276,1849,2753,2464,2652,2586,965,2938,1274
WBGene00021427,5137,8294,4163,3814,10334,4268,2679,4234,1608,5526,1792,1660,2651,3542,2817,4113,4298,4230,3104,951,3841,1394
WBGene00012612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00199818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00012614,0,1,1,0,1,4,0,3,1,8,0,1,3,1,2,3,6,3,8,0,4,6
WBGene00014874,18,38,22,13,34,17,14,26,10,19,6,6,25,30,24,40,39,28,74,19,44,36
WBGene00077669,7,14,6,6,7,3,2,4,3,3,0,3,4,4,7,5,6,6,12,10,16,4
WBGene00197019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012625,0,2,1,0,0,2,0,0,0,0,1,0,1,1,2,1,0,0,2,0,2,1
WBGene00012627,31,22,9,26,34,16,9,6,2,5,4,3,22,18,12,27,13,21,59,31,46,26
WBGene00012628,115,145,104,53,138,57,80,108,60,116,36,38,93,208,138,125,154,162,257,98,248,95
WBGene00012630,1,0,1,1,4,3,1,2,0,1,0,0,4,3,1,2,1,2,4,4,2,3
WBGene00012631,114,134,105,119,224,108,141,188,134,238,125,110,100,139,104,177,188,168,26,8,27,19
WBGene00012632,28,48,37,25,69,30,28,41,12,37,17,16,22,41,28,26,31,31,79,42,92,47
WBGene00012633,96,107,57,74,161,80,17,35,28,68,27,21,28,52,32,54,52,46,14,6,13,8
WBGene00012634,123,180,124,117,229,142,48,67,29,106,55,35,59,74,69,99,81,81,96,39,82,55
WBGene00194689,0,0,0,0,0,3,2,1,3,2,1,0,4,6,5,5,0,4,26,7,16,13
WBGene00194744,0,0,1,0,1,0,1,0,0,1,0,2,1,5,3,2,2,2,4,6,8,4
WBGene00195277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012617,0,0,0,0,1,0,0,1,1,1,1,0,3,0,1,0,2,3,5,0,1,0
WBGene00012620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
WBGene00012621,1,0,0,2,3,0,3,1,0,2,1,1,8,5,11,7,5,14,50,17,38,16
WBGene00012622,17,19,9,17,19,15,15,34,14,39,20,12,55,44,31,74,50,59,162,55,149,83
WBGene00012635,52,78,47,39,60,51,27,49,31,53,19,18,30,73,55,59,74,73,82,26,78,42
WBGene00196940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012636,10,15,6,5,7,10,3,2,1,2,0,1,0,0,4,4,5,2,6,2,8,0
WBGene00012637,85,115,63,48,137,77,20,19,17,21,13,6,7,26,44,29,25,27,47,31,68,22
WBGene00012638,26,45,21,13,50,39,7,3,3,8,1,1,4,7,5,13,10,8,15,3,17,12
WBGene00012640,29,49,30,18,41,27,38,49,25,61,27,29,20,73,62,40,70,67,33,20,62,32
WBGene00045062,24,25,20,11,30,19,16,40,17,32,6,16,28,47,23,46,36,46,93,35,72,38
WBGene00012649,0,0,0,1,0,1,0,0,0,3,0,1,0,1,2,1,0,0,5,0,2,0
WBGene00012652,2416,3005,2158,1617,3293,1959,2442,3385,2255,4540,2191,2202,2425,3022,2912,3777,3580,4926,2839,1260,3294,1810
WBGene00012654,60,71,55,37,93,45,60,97,33,112,43,56,61,93,68,79,80,98,86,27,64,30
WBGene00012655,5,19,10,8,15,12,24,31,18,23,18,12,27,26,16,39,27,18,24,4,13,9
WBGene00012656,7,21,7,7,10,6,4,7,5,7,5,4,5,13,6,14,12,14,12,2,14,9
WBGene00012642,14,12,16,11,17,10,2,5,0,0,2,0,2,4,8,5,0,5,15,13,16,10
WBGene00012657,295,329,282,274,436,347,189,284,202,354,167,181,335,281,312,354,330,539,241,106,254,145
WBGene00012658,1296,1700,1032,993,1941,998,626,988,573,1268,571,486,808,964,844,1030,1089,1237,769,342,952,433
WBGene00012659,3098,3501,2529,1105,2168,1149,2756,3183,2980,4940,2175,2498,488,4787,4107,2680,4154,5577,3518,2215,5773,2889
WBGene00012660,1552,1798,1245,1298,2516,1438,1407,1719,1211,2591,1281,1235,2464,2172,1875,3240,2574,3383,2319,963,2353,1271
WBGene00044808,0,1,1,0,0,0,0,3,1,2,1,1,0,1,0,2,1,3,1,0,4,1
WBGene00194731,5,0,3,4,9,2,7,9,5,9,1,6,28,25,24,30,29,35,96,52,103,55
WBGene00198642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0
WBGene00199188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012643,1757,2120,1530,1185,2506,1450,1563,2280,1424,2844,1295,1234,1765,2494,2269,2307,2654,3337,2985,1406,3485,1762
WBGene00012648,82,102,76,46,101,59,66,100,53,198,53,39,35,64,62,70,48,86,283,118,324,157
WBGene00014566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
WBGene00202219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012662,133,222,125,130,302,163,65,110,48,139,57,47,158,128,96,197,162,151,146,70,131,80
WBGene00021433,2,2,3,0,2,0,0,3,1,4,2,0,4,1,4,8,10,8,19,8,16,4
WBGene00021434,11,8,12,7,27,9,8,21,5,18,9,8,32,41,29,56,47,66,136,69,133,76
WBGene00021435,6,9,6,9,17,2,14,29,13,19,12,5,44,45,30,47,36,58,188,56,137,65
WBGene00199140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021436,3,4,3,0,3,3,5,6,5,11,5,1,3,7,8,6,6,8,11,3,15,4
WBGene00021438,14,19,6,9,24,13,3,5,3,15,6,5,9,5,10,13,6,13,10,1,2,1
WBGene00196072,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
WBGene00023370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WBGene00021440,3276,3880,2524,1723,3328,1756,3359,4364,2946,6302,2526,2605,2112,5240,4375,4277,4961,5897,3922,2064,5298,2545
WBGene00197306,0,0,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,1,4,0
WBGene00198561,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
WBGene00198968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
WBGene00201767,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WBGene00021441,647,970,504,612,1408,686,547,839,287,980,374,285,775,869,622,902,1050,1004,777,263,797,361
WBGene00021442,1983,2451,1549,1331,2671,1344,2522,3731,2077,4500,1884,1681,1881,3355,2623,3435,3630,4412,3028,1374,3982,1794
WBGene00021443,3082,3758,2361,1530,2989,1572,3115,3935,2695,5461,2401,2299,996,5063,4203,3595,4807,5354,3933,2185,5389,2708
WBGene00196069,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00202101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
WBGene00021447,9,9,6,8,11,11,4,8,5,8,8,6,18,18,14,16,17,24,5,2,9,6
WBGene00012664,22053,26344,16658,13941,31739,18842,3695,3763,2624,8776,2949,3284,419,1302,926,1326,1292,1371,384,172,534,242
WBGene00012672,1751,2049,1363,1332,2440,1304,2036,2981,1758,3656,1931,1680,1701,2215,2035,2503,2436,3097,1448,716,1688,899
WBGene00012675,909,1279,742,924,1713,856,1335,1802,875,2387,1115,861,2123,1488,1190,2626,1974,2210,1412,565,1406,646
WBGene00012679,13,24,10,8,23,14,3,1,2,9,2,2,3,6,5,4,8,6,15,5,14,8
WBGene00012680,1038,1477,1028,812,1765,846,138,209,100,356,132,135,150,179,174,265,248,248,29,13,35,12
WBGene00012684,14,6,14,5,11,7,13,5,3,2,2,3,4,10,8,14,10,10,16,7,26,14
WBGene00012686,193,262,172,137,279,176,73,101,60,81,23,41,44,150,98,71,63,83,44,54,116,53
WBGene00012688,8,5,4,8,14,9,10,24,21,21,9,24,29,80,56,63,50,55,80,49,116,78
WBGene00012666,1107,1613,898,869,1931,1086,1059,1576,674,1935,817,659,1570,1670,1498,2190,2080,2241,1901,759,2073,986
WBGene00012689,48,57,33,26,62,42,6,7,4,4,4,1,9,10,16,11,6,12,24,12,27,20
WBGene00012690,13,10,4,7,12,14,3,6,0,3,2,0,5,3,7,1,4,6,15,6,13,10
WBGene00012692,3647,3881,2707,1663,3003,1471,2626,3562,2426,4426,2010,1975,1109,5647,4559,3915,4855,5712,7828,4577,10851,5682
WBGene00012693,631,808,502,443,985,461,483,674,367,876,377,352,474,741,666,835,888,953,754,331,849,442
WBGene00012695,2113,2987,1846,1572,3404,1786,3087,4104,2269,5548,2449,2226,3148,4714,3997,5528,5711,6119,4375,1735,4865,2271
WBGene00012699,68,105,64,69,92,49,70,99,43,133,58,50,36,61,49,83,78,71,10,9,23,9
WBGene00012700,2002,2653,1559,1447,3269,1634,2319,3369,1721,4211,1446,1465,2622,3916,3237,4664,4164,4516,4103,1446,4487,1903
WBGene00012701,1385,1650,1184,835,1638,812,1431,1837,1399,2609,1171,1203,1308,3032,2418,2981,2687,3463,2752,1283,3287,1587
WBGene00077457,82,109,71,41,97,39,53,71,38,91,41,42,21,139,90,88,135,99,104,60,148,61
WBGene00012668,319,351,249,224,481,247,388,584,318,614,275,243,733,718,683,1114,932,1212,996,607,1524,749
WBGene00195240,4,1,0,0,0,2,1,0,3,0,2,0,3,5,3,9,3,4,9,3,10,3
WBGene00012669,35,55,33,30,55,29,10,20,9,23,6,8,16,28,19,14,11,20,20,11,16,8
WBGene00195769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196812,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
WBGene00197029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WBGene00197547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00197892,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
WBGene00198673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WBGene00012670,11,22,4,9,20,8,3,13,10,11,7,1,3,8,7,13,5,13,16,9,13,6
WBGene00198735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012671,25,27,15,20,40,25,31,52,23,49,17,14,75,64,56,139,88,85,105,24,86,54
WBGene00014875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
WBGene00014568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WBGene00014881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00014882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00014567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014883,2,1,2,1,2,1,2,1,0,4,1,4,3,3,2,1,1,4,5,2,8,2
WBGene00012710,99,112,98,71,124,66,35,46,28,61,14,19,25,82,53,58,71,62,91,57,100,60
WBGene00021448,339,463,293,297,536,302,60,63,45,122,60,46,41,82,60,64,58,62,54,60,101,57
WBGene00196358,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0
WBGene00201032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00044750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012711,8,9,3,7,3,3,0,3,0,0,0,0,1,4,0,0,3,1,1,2,3,0
WBGene00012719,1825,2001,1439,849,1553,883,1707,2316,1759,2996,1285,1385,450,3367,2626,2002,3001,3483,2687,1665,3902,2017
WBGene00012720,16,25,16,16,33,11,11,19,9,24,8,8,13,20,26,22,37,26,29,20,27,13
WBGene00012721,29,29,13,18,25,15,3,16,8,18,8,4,13,34,10,14,22,26,27,10,30,13
WBGene00014884,49,85,53,48,102,64,30,56,28,50,34,33,88,61,61,84,70,103,150,55,108,56
WBGene00189976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198966,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WBGene00012716,5436,6548,4653,3390,6963,4202,4813,6067,4607,8599,3591,4047,3592,6505,5828,7365,6679,9072,4129,1672,4448,2072
WBGene00012717,1159,1458,809,730,1461,613,625,874,420,1101,367,364,524,1143,923,1056,924,1080,1192,432,1135,517
WBGene00021452,47,58,34,37,85,34,18,33,19,37,15,14,17,21,20,29,22,20,10,11,14,7
WBGene00021453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
WBGene00021454,6,6,6,4,15,6,0,0,0,0,0,1,2,1,2,1,3,0,5,1,2,2
WBGene00021457,9,11,3,3,10,8,1,2,2,1,0,0,2,1,1,1,3,0,3,2,5,2
WBGene00021458,413,581,374,244,564,267,302,416,286,386,145,178,213,750,579,362,530,504,600,234,621,325
WBGene00198059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00023176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021469,3029,3199,2335,1247,2266,1164,1623,2120,1600,2089,878,946,964,4270,3422,2430,3082,3811,5342,3184,6952,3741
WBGene00021471,913,1188,682,721,1637,786,786,1186,531,1396,646,523,1041,893,736,1442,1165,1273,780,299,784,302
WBGene00021472,40,30,23,28,46,17,1,9,7,10,4,5,6,12,17,20,8,8,26,10,23,4
WBGene00044926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00195289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021467,4511,5551,3499,2508,5976,3000,5019,6690,3959,9299,3351,3584,3357,7168,5968,6626,7570,9097,5775,2613,7729,3450
WBGene00012722,2401,2897,1767,1340,2922,1512,1814,2529,1315,2807,1002,1034,1294,2873,2293,2189,2737,3282,2019,1030,2669,1335
WBGene00012729,0,2,2,0,2,3,2,0,0,7,1,1,0,0,1,0,1,2,3,0,1,1
WBGene00196926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
WBGene00201696,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,2,1,0,0,2
WBGene00012723,495,718,411,350,763,408,706,1003,548,1122,443,458,530,995,810,898,882,1041,879,346,1011,472
WBGene00012726,26,33,32,20,18,16,15,15,9,35,14,12,22,45,29,40,43,51,123,58,108,74
WBGene00012727,14,20,13,11,15,12,33,59,30,92,31,43,1,16,18,24,22,29,4,0,0,2
WBGene00014885,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,0,0,0,2,1,1,0
WBGene00012728,60,88,38,38,128,60,96,172,50,156,61,48,230,245,167,384,291,390,6,2,17,13
WBGene00199901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00202210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012731,23,22,11,12,22,16,5,3,0,7,1,5,10,7,13,5,9,8,24,6,15,13
WBGene00196067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
WBGene00196328,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WBGene00196896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198911,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
WBGene00199357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021478,1,3,0,0,2,3,4,5,0,3,1,2,3,7,6,11,7,14,45,16,80,32
WBGene00021482,821,976,661,450,747,405,617,818,552,1013,414,476,349,1237,1011,754,1027,1289,1356,791,1805,962
WBGene00197747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00044527,425,478,335,281,546,308,387,579,296,650,350,308,407,570,489,704,601,790,354,215,516,289
WBGene00194902,3,3,2,3,4,2,11,7,6,14,7,8,49,52,36,73,46,72,167,94,165,91
WBGene00021483,3,1,0,0,0,0,3,3,4,1,2,3,1,10,3,3,9,7,11,4,11,8
WBGene00021484,8,9,3,8,7,4,7,5,7,17,6,3,7,6,7,7,11,8,12,11,14,10
WBGene00021485,321,394,239,212,416,219,115,152,78,222,94,81,260,322,281,333,265,311,355,143,255,145
WBGene00198913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00021489,4,5,3,2,6,4,2,5,4,2,2,0,2,5,3,3,2,5,11,3,9,4
WBGene00021490,1,3,2,1,1,2,0,1,0,0,0,0,1,1,0,2,2,1,1,2,3,1
WBGene00021493,349,333,236,217,415,214,264,344,210,409,172,164,267,472,387,426,445,512,708,430,1005,508
WBGene00021494,1,0,0,0,3,0,1,1,0,5,0,0,3,2,3,4,4,5,49,39,142,75
WBGene00200592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00012732,649,857,494,514,1176,572,768,1132,518,1437,626,562,1378,1244,1023,1917,1547,1431,1435,500,1448,586
WBGene00012733,128,153,84,33,81,37,99,111,111,171,55,63,8,196,143,87,127,155,172,95,270,108
WBGene00012734,1429,1656,1137,563,1186,577,998,1121,977,1785,632,786,300,2373,1705,1275,1668,1948,2173,1088,2996,1348
WBGene00199416,0,0,0,0,2,1,0,0,1,1,0,2,0,3,0,2,1,1,3,1,3,0
WBGene00012739,2700,3259,2466,2298,4353,2780,2064,3169,1825,3547,1848,1732,5129,4301,3720,6599,5279,6288,6564,2604,5897,3391
WBGene00199760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WBGene00196774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
